Date,HourOfDay,kWh,Month,Day,Year,FiscalYear,DayOfWeek
08/12/2013,17,0.0,16,24,4026,4028,2
08/12/2013,18,0.0,16,24,4026,4028,2
08/12/2013,19,3.3,16,24,4026,4028,2
08/12/2013,20,10.2,16,24,4026,4028,2
08/12/2013,21,10.6,16,24,4026,4028,2
08/12/2013,22,10.4,16,24,4026,4028,2
08/12/2013,23,0.8,16,24,4026,4028,2
08/13/2013,0,1.1,16,26,4026,4028,4
08/13/2013,1,0.9,16,26,4026,4028,4
08/13/2013,2,0.8,16,26,4026,4028,4
08/13/2013,3,0.8,16,26,4026,4028,4
08/13/2013,4,0.8,16,26,4026,4028,4
08/13/2013,5,0.8,16,26,4026,4028,4
08/13/2013,6,0.8,16,26,4026,4028,4
08/13/2013,7,1.3,16,26,4026,4028,4
08/13/2013,8,0.2,16,26,4026,4028,4
08/13/2013,9,0.0,16,26,4026,4028,4
08/13/2013,10,0.0,16,26,4026,4028,4
08/13/2013,11,0.0,16,26,4026,4028,4
08/13/2013,12,0.0,16,26,4026,4028,4
08/13/2013,13,0.0,16,26,4026,4028,4
08/13/2013,14,0.0,16,26,4026,4028,4
08/13/2013,15,0.0,16,26,4026,4028,4
08/13/2013,16,0.0,16,26,4026,4028,4
08/13/2013,17,0.0,16,26,4026,4028,4
08/13/2013,18,0.0,16,26,4026,4028,4
08/13/2013,19,3.5,16,26,4026,4028,4
08/13/2013,20,10.3,16,26,4026,4028,4
08/13/2013,21,10.6,16,26,4026,4028,4
08/13/2013,22,10.6,16,26,4026,4028,4
08/13/2013,23,0.9,16,26,4026,4028,4
08/14/2013,0,1.0,16,28,4026,4028,6
08/14/2013,1,0.9,16,28,4026,4028,6
08/14/2013,2,0.9,16,28,4026,4028,6
08/14/2013,3,1.1,16,28,4026,4028,6
08/14/2013,4,1.1,16,28,4026,4028,6
08/14/2013,5,1.3,16,28,4026,4028,6
08/14/2013,6,0.9,16,28,4026,4028,6
08/14/2013,7,1.1,16,28,4026,4028,6
08/14/2013,8,0.4,16,28,4026,4028,6
08/14/2013,9,0.0,16,28,4026,4028,6
08/14/2013,10,0.0,16,28,4026,4028,6
08/14/2013,11,0.0,16,28,4026,4028,6
08/14/2013,12,0.0,16,28,4026,4028,6
08/14/2013,13,0.0,16,28,4026,4028,6
08/14/2013,14,0.0,16,28,4026,4028,6
08/14/2013,15,0.0,16,28,4026,4028,6
08/14/2013,16,0.0,16,28,4026,4028,6
08/14/2013,17,0.0,16,28,4026,4028,6
08/14/2013,18,0.0,16,28,4026,4028,6
08/14/2013,19,4.2,16,28,4026,4028,6
08/14/2013,20,65.7,16,28,4026,4028,6
08/14/2013,21,129.7,16,28,4026,4028,6
08/14/2013,22,99.4,16,28,4026,4028,6
08/14/2013,23,1.1,16,28,4026,4028,6
08/15/2013,0,0.9,16,30,4026,4028,8
08/15/2013,1,1.3,16,30,4026,4028,8
08/15/2013,2,1.1,16,30,4026,4028,8
08/15/2013,3,1.0,16,30,4026,4028,8
08/15/2013,4,1.0,16,30,4026,4028,8
08/15/2013,5,1.2,16,30,4026,4028,8
08/15/2013,6,1.2,16,30,4026,4028,8
08/15/2013,7,0.8,16,30,4026,4028,8
08/15/2013,8,0.1,16,30,4026,4028,8
08/15/2013,9,0.0,16,30,4026,4028,8
08/15/2013,10,0.1,16,30,4026,4028,8
08/15/2013,11,0.0,16,30,4026,4028,8
08/15/2013,12,0.0,16,30,4026,4028,8
08/15/2013,13,0.0,16,30,4026,4028,8
08/15/2013,14,0.0,16,30,4026,4028,8
08/15/2013,15,0.0,16,30,4026,4028,8
08/15/2013,16,0.0,16,30,4026,4028,8
08/15/2013,17,0.0,16,30,4026,4028,8
08/15/2013,18,0.0,16,30,4026,4028,8
08/15/2013,19,4.3,16,30,4026,4028,8
08/15/2013,20,124.9,16,30,4026,4028,8
08/15/2013,21,129.1,16,30,4026,4028,8
08/15/2013,22,128.10000000000002,16,30,4026,4028,8
08/15/2013,23,1.5,16,30,4026,4028,8
08/16/2013,0,1.3,16,32,4026,4028,10
08/16/2013,1,0.9,16,32,4026,4028,10
08/16/2013,2,0.9,16,32,4026,4028,10
08/16/2013,3,0.9,16,32,4026,4028,10
08/16/2013,4,1.2999999999999998,16,32,4026,4028,10
08/16/2013,5,0.9,16,32,4026,4028,10
08/16/2013,6,0.9,16,32,4026,4028,10
08/16/2013,7,0.8,16,32,4026,4028,10
08/16/2013,8,0.4,16,32,4026,4028,10
08/16/2013,9,0.0,16,32,4026,4028,10
08/16/2013,10,0.0,16,32,4026,4028,10
08/16/2013,11,0.0,16,32,4026,4028,10
08/16/2013,12,0.0,16,32,4026,4028,10
08/16/2013,13,0.0,16,32,4026,4028,10
08/16/2013,14,0.0,16,32,4026,4028,10
08/16/2013,15,0.0,16,32,4026,4028,10
08/16/2013,16,0.0,16,32,4026,4028,10
08/16/2013,17,0.0,16,32,4026,4028,10
08/16/2013,18,0.2,16,32,4026,4028,10
08/16/2013,19,3.4,16,32,4026,4028,10
08/16/2013,20,10.5,16,32,4026,4028,10
08/16/2013,21,10.7,16,32,4026,4028,10
08/16/2013,22,10.7,16,32,4026,4028,10
08/16/2013,23,1.2,16,32,4026,4028,10
08/17/2013,0,1.2,16,34,4026,4028,12
08/17/2013,1,1.1,16,34,4026,4028,12
08/17/2013,2,1.0,16,34,4026,4028,12
08/17/2013,3,1.1,16,34,4026,4028,12
08/17/2013,4,1.0,16,34,4026,4028,12
08/17/2013,5,1.2999999999999998,16,34,4026,4028,12
08/17/2013,6,1.5,16,34,4026,4028,12
08/17/2013,7,0.7,16,34,4026,4028,12
08/17/2013,8,0.0,16,34,4026,4028,12
08/17/2013,9,0.0,16,34,4026,4028,12
08/17/2013,10,0.0,16,34,4026,4028,12
08/17/2013,11,0.0,16,34,4026,4028,12
08/17/2013,12,0.0,16,34,4026,4028,12
08/17/2013,13,0.0,16,34,4026,4028,12
08/17/2013,14,0.0,16,34,4026,4028,12
08/17/2013,15,0.0,16,34,4026,4028,12
08/17/2013,16,0.0,16,34,4026,4028,12
08/17/2013,17,0.0,16,34,4026,4028,12
08/17/2013,18,0.30000000000000004,16,34,4026,4028,12
08/17/2013,19,3.8000000000000003,16,34,4026,4028,12
08/17/2013,20,10.7,16,34,4026,4028,12
08/17/2013,21,10.6,16,34,4026,4028,12
08/17/2013,22,10.5,16,34,4026,4028,12
08/17/2013,23,1.0,16,34,4026,4028,12
08/18/2013,0,1.5,16,36,4026,4028,14
08/18/2013,1,1.1,16,36,4026,4028,14
08/18/2013,2,1.0,16,36,4026,4028,14
08/18/2013,3,1.1,16,36,4026,4028,14
08/18/2013,4,1.2,16,36,4026,4028,14
08/18/2013,5,1.0,16,36,4026,4028,14
08/18/2013,6,1.3,16,36,4026,4028,14
08/18/2013,7,0.8,16,36,4026,4028,14
08/18/2013,8,0.2,16,36,4026,4028,14
08/18/2013,9,0.2,16,36,4026,4028,14
08/18/2013,10,0.6000000000000001,16,36,4026,4028,14
08/18/2013,11,0.0,16,36,4026,4028,14
08/18/2013,12,0.1,16,36,4026,4028,14
08/18/2013,13,0.1,16,36,4026,4028,14
08/18/2013,14,0.0,16,36,4026,4028,14
08/18/2013,15,0.0,16,36,4026,4028,14
08/18/2013,16,0.0,16,36,4026,4028,14
08/18/2013,17,0.2,16,36,4026,4028,14
08/18/2013,18,0.8,16,36,4026,4028,14
08/18/2013,19,4.7,16,36,4026,4028,14
08/18/2013,20,95.1,16,36,4026,4028,14
08/18/2013,21,40.9,16,36,4026,4028,14
08/18/2013,22,10.6,16,36,4026,4028,14
08/18/2013,23,1.1,16,36,4026,4028,14
08/19/2013,0,1.0,16,38,4026,4028,2
08/19/2013,1,1.0,16,38,4026,4028,2
08/19/2013,2,1.0,16,38,4026,4028,2
08/19/2013,3,1.0,16,38,4026,4028,2
08/19/2013,4,1.1,16,38,4026,4028,2
08/19/2013,5,1.5,16,38,4026,4028,2
08/19/2013,6,1.0,16,38,4026,4028,2
08/19/2013,7,1.1,16,38,4026,4028,2
08/19/2013,8,0.4,16,38,4026,4028,2
08/19/2013,9,0.2,16,38,4026,4028,2
08/19/2013,10,0.0,16,38,4026,4028,2
08/19/2013,11,0.0,16,38,4026,4028,2
08/19/2013,12,0.0,16,38,4026,4028,2
08/19/2013,13,0.0,16,38,4026,4028,2
08/19/2013,14,0.5,16,38,4026,4028,2
08/19/2013,15,0.0,16,38,4026,4028,2
08/19/2013,16,0.0,16,38,4026,4028,2
08/19/2013,17,0.1,16,38,4026,4028,2
08/19/2013,18,0.0,16,38,4026,4028,2
08/19/2013,19,3.5,16,38,4026,4028,2
08/19/2013,20,10.7,16,38,4026,4028,2
08/19/2013,21,10.8,16,38,4026,4028,2
08/19/2013,22,10.5,16,38,4026,4028,2
08/19/2013,23,0.8,16,38,4026,4028,2
08/20/2013,0,1.0,16,40,4026,4028,4
08/20/2013,1,1.2,16,40,4026,4028,4
08/20/2013,2,0.9,16,40,4026,4028,4
08/20/2013,3,0.9,16,40,4026,4028,4
08/20/2013,4,1.1,16,40,4026,4028,4
08/20/2013,5,1.1,16,40,4026,4028,4
08/20/2013,6,1.0,16,40,4026,4028,4
08/20/2013,7,0.8,16,40,4026,4028,4
08/20/2013,8,0.0,16,40,4026,4028,4
08/20/2013,9,0.1,16,40,4026,4028,4
08/20/2013,10,0.0,16,40,4026,4028,4
08/20/2013,11,0.0,16,40,4026,4028,4
08/20/2013,12,0.0,16,40,4026,4028,4
08/20/2013,13,0.0,16,40,4026,4028,4
08/20/2013,14,0.0,16,40,4026,4028,4
08/20/2013,15,0.1,16,40,4026,4028,4
08/20/2013,16,0.0,16,40,4026,4028,4
08/20/2013,17,0.0,16,40,4026,4028,4
08/20/2013,18,0.0,16,40,4026,4028,4
08/20/2013,19,27.8,16,40,4026,4028,4
08/20/2013,20,129.2,16,40,4026,4028,4
08/20/2013,21,99.80000000000001,16,40,4026,4028,4
08/20/2013,22,40.5,16,40,4026,4028,4
08/20/2013,23,2.9,16,40,4026,4028,4
08/21/2013,0,0.8,16,42,4026,4028,6
08/21/2013,1,1.1,16,42,4026,4028,6
08/21/2013,2,1.1,16,42,4026,4028,6
08/21/2013,3,1.2999999999999998,16,42,4026,4028,6
08/21/2013,4,0.9,16,42,4026,4028,6
08/21/2013,5,1.0,16,42,4026,4028,6
08/21/2013,6,0.8,16,42,4026,4028,6
08/21/2013,7,0.8,16,42,4026,4028,6
08/21/2013,8,0.5,16,42,4026,4028,6
08/21/2013,9,0.0,16,42,4026,4028,6
08/21/2013,10,0.0,16,42,4026,4028,6
08/21/2013,11,0.0,16,42,4026,4028,6
08/21/2013,12,0.0,16,42,4026,4028,6
08/21/2013,13,0.0,16,42,4026,4028,6
08/21/2013,14,0.0,16,42,4026,4028,6
08/21/2013,15,0.0,16,42,4026,4028,6
08/21/2013,16,0.0,16,42,4026,4028,6
08/21/2013,17,0.0,16,42,4026,4028,6
08/21/2013,18,0.30000000000000004,16,42,4026,4028,6
08/21/2013,19,14.799999999999999,16,42,4026,4028,6
08/21/2013,20,69.2,16,42,4026,4028,6
08/21/2013,21,40.0,16,42,4026,4028,6
08/21/2013,22,10.6,16,42,4026,4028,6
08/21/2013,23,2.8,16,42,4026,4028,6
08/22/2013,0,0.9,16,44,4026,4028,8
08/22/2013,1,0.9,16,44,4026,4028,8
08/22/2013,2,1.1,16,44,4026,4028,8
08/22/2013,3,0.9,16,44,4026,4028,8
08/22/2013,4,0.8,16,44,4026,4028,8
08/22/2013,5,0.9,16,44,4026,4028,8
08/22/2013,6,1.0,16,44,4026,4028,8
08/22/2013,7,1.0,16,44,4026,4028,8
08/22/2013,8,0.4,16,44,4026,4028,8
08/22/2013,9,0.0,16,44,4026,4028,8
08/22/2013,10,0.0,16,44,4026,4028,8
08/22/2013,11,0.0,16,44,4026,4028,8
08/22/2013,12,0.0,16,44,4026,4028,8
08/22/2013,13,0.0,16,44,4026,4028,8
08/22/2013,14,0.0,16,44,4026,4028,8
08/22/2013,15,0.3,16,44,4026,4028,8
08/22/2013,16,0.0,16,44,4026,4028,8
08/22/2013,17,0.0,16,44,4026,4028,8
08/22/2013,18,0.0,16,44,4026,4028,8
08/22/2013,19,14.7,16,44,4026,4028,8
08/22/2013,20,69.2,16,44,4026,4028,8
08/22/2013,21,69.1,16,44,4026,4028,8
08/22/2013,22,40.1,16,44,4026,4028,8
08/22/2013,23,2.8,16,44,4026,4028,8
08/23/2013,0,1.2,16,46,4026,4028,10
08/23/2013,1,0.8,16,46,4026,4028,10
08/23/2013,2,0.8,16,46,4026,4028,10
08/23/2013,3,0.8,16,46,4026,4028,10
08/23/2013,4,0.8,16,46,4026,4028,10
08/23/2013,5,1.2999999999999998,16,46,4026,4028,10
08/23/2013,6,0.8,16,46,4026,4028,10
08/23/2013,7,1.6,16,46,4026,4028,10
08/23/2013,8,0.1,16,46,4026,4028,10
08/23/2013,9,0.2,16,46,4026,4028,10
08/23/2013,10,0.4,16,46,4026,4028,10
08/23/2013,11,1.1,16,46,4026,4028,10
08/23/2013,12,0.0,16,46,4026,4028,10
08/23/2013,13,0.1,16,46,4026,4028,10
08/23/2013,14,0.0,16,46,4026,4028,10
08/23/2013,15,0.0,16,46,4026,4028,10
08/23/2013,16,0.0,16,46,4026,4028,10
08/23/2013,17,0.0,16,46,4026,4028,10
08/23/2013,18,0.4,16,46,4026,4028,10
08/23/2013,19,28.1,16,46,4026,4028,10
08/23/2013,20,129.4,16,46,4026,4028,10
08/23/2013,21,129.5,16,46,4026,4028,10
08/23/2013,22,100.10000000000001,16,46,4026,4028,10
08/23/2013,23,18.0,16,46,4026,4028,10
08/24/2013,0,1.2999999999999998,16,48,4026,4028,12
08/24/2013,1,0.9,16,48,4026,4028,12
08/24/2013,2,0.8,16,48,4026,4028,12
08/24/2013,3,1.1,16,48,4026,4028,12
08/24/2013,4,1.2,16,48,4026,4028,12
08/24/2013,5,1.2,16,48,4026,4028,12
08/24/2013,6,0.9,16,48,4026,4028,12
08/24/2013,7,0.7,16,48,4026,4028,12
08/24/2013,8,0.0,16,48,4026,4028,12
08/24/2013,9,0.0,16,48,4026,4028,12
08/24/2013,10,0.0,16,48,4026,4028,12
08/24/2013,11,0.0,16,48,4026,4028,12
08/24/2013,12,0.0,16,48,4026,4028,12
08/24/2013,13,0.0,16,48,4026,4028,12
08/24/2013,14,0.1,16,48,4026,4028,12
08/24/2013,15,0.1,16,48,4026,4028,12
08/24/2013,16,0.0,16,48,4026,4028,12
08/24/2013,17,0.0,16,48,4026,4028,12
08/24/2013,18,0.0,16,48,4026,4028,12
08/24/2013,19,1.3,16,48,4026,4028,12
08/24/2013,20,10.4,16,48,4026,4028,12
08/24/2013,21,10.6,16,48,4026,4028,12
08/24/2013,22,10.5,16,48,4026,4028,12
08/24/2013,23,2.9,16,48,4026,4028,12
08/25/2013,0,1.0,16,50,4026,4028,14
08/25/2013,1,1.1,16,50,4026,4028,14
08/25/2013,2,1.0,16,50,4026,4028,14
08/25/2013,3,0.9,16,50,4026,4028,14
08/25/2013,4,1.1,16,50,4026,4028,14
08/25/2013,5,1.1,16,50,4026,4028,14
08/25/2013,6,1.1,16,50,4026,4028,14
08/25/2013,7,0.7,16,50,4026,4028,14
08/25/2013,8,0.0,16,50,4026,4028,14
08/25/2013,9,0.0,16,50,4026,4028,14
08/25/2013,10,0.0,16,50,4026,4028,14
08/25/2013,11,0.0,16,50,4026,4028,14
08/25/2013,12,0.0,16,50,4026,4028,14
08/25/2013,13,0.0,16,50,4026,4028,14
08/25/2013,14,0.0,16,50,4026,4028,14
08/25/2013,15,0.0,16,50,4026,4028,14
08/25/2013,16,0.0,16,50,4026,4028,14
08/25/2013,17,0.0,16,50,4026,4028,14
08/25/2013,18,0.2,16,50,4026,4028,14
08/25/2013,19,1.5,16,50,4026,4028,14
08/25/2013,20,95.8,16,50,4026,4028,14
08/25/2013,21,40.8,16,50,4026,4028,14
08/25/2013,22,10.5,16,50,4026,4028,14
08/25/2013,23,3.2,16,50,4026,4028,14
08/26/2013,0,0.8,16,52,4026,4028,2
08/26/2013,1,0.9,16,52,4026,4028,2
08/26/2013,2,1.0,16,52,4026,4028,2
08/26/2013,3,1.1,16,52,4026,4028,2
08/26/2013,4,1.0,16,52,4026,4028,2
08/26/2013,5,1.3,16,52,4026,4028,2
08/26/2013,6,0.9,16,52,4026,4028,2
08/26/2013,7,1.3,16,52,4026,4028,2
08/26/2013,8,0.0,16,52,4026,4028,2
08/26/2013,9,0.0,16,52,4026,4028,2
08/26/2013,10,0.0,16,52,4026,4028,2
08/26/2013,11,0.0,16,52,4026,4028,2
08/26/2013,12,0.0,16,52,4026,4028,2
08/26/2013,13,0.0,16,52,4026,4028,2
08/26/2013,14,0.0,16,52,4026,4028,2
08/26/2013,15,0.0,16,52,4026,4028,2
08/26/2013,16,0.0,16,52,4026,4028,2
08/26/2013,17,0.0,16,52,4026,4028,2
08/26/2013,18,0.1,16,52,4026,4028,2
08/26/2013,19,27.6,16,52,4026,4028,2
08/26/2013,20,129.10000000000002,16,52,4026,4028,2
08/26/2013,21,55.7,16,52,4026,4028,2
08/26/2013,22,10.7,16,52,4026,4028,2
08/26/2013,23,2.9,16,52,4026,4028,2
08/27/2013,0,0.8,16,54,4026,4028,4
08/27/2013,1,1.0,16,54,4026,4028,4
08/27/2013,2,1.1,16,54,4026,4028,4
08/27/2013,3,0.9,16,54,4026,4028,4
08/27/2013,4,0.8,16,54,4026,4028,4
08/27/2013,5,1.1,16,54,4026,4028,4
08/27/2013,6,0.8,16,54,4026,4028,4
08/27/2013,7,1.0,16,54,4026,4028,4
08/27/2013,8,0.4,16,54,4026,4028,4
08/27/2013,9,0.0,16,54,4026,4028,4
08/27/2013,10,0.0,16,54,4026,4028,4
08/27/2013,11,0.0,16,54,4026,4028,4
08/27/2013,12,0.0,16,54,4026,4028,4
08/27/2013,13,0.0,16,54,4026,4028,4
08/27/2013,14,0.0,16,54,4026,4028,4
08/27/2013,15,0.1,16,54,4026,4028,4
08/27/2013,16,0.30000000000000004,16,54,4026,4028,4
08/27/2013,17,0.2,16,54,4026,4028,4
08/27/2013,18,0.8999999999999999,16,54,4026,4028,4
08/27/2013,19,28.0,16,54,4026,4028,4
08/27/2013,20,129.1,16,54,4026,4028,4
08/27/2013,21,128.2,16,54,4026,4028,4
08/27/2013,22,84.3,16,54,4026,4028,4
08/27/2013,23,2.9,16,54,4026,4028,4
08/28/2013,0,0.8,16,56,4026,4028,6
08/28/2013,1,1.1,16,56,4026,4028,6
08/28/2013,2,0.8,16,56,4026,4028,6
08/28/2013,3,0.8,16,56,4026,4028,6
08/28/2013,4,0.8,16,56,4026,4028,6
08/28/2013,5,0.9,16,56,4026,4028,6
08/28/2013,6,0.9,16,56,4026,4028,6
08/28/2013,7,1.3,16,56,4026,4028,6
08/28/2013,8,0.2,16,56,4026,4028,6
08/28/2013,9,0.1,16,56,4026,4028,6
08/28/2013,10,0.0,16,56,4026,4028,6
08/28/2013,11,0.0,16,56,4026,4028,6
08/28/2013,12,0.0,16,56,4026,4028,6
08/28/2013,13,0.2,16,56,4026,4028,6
08/28/2013,14,0.2,16,56,4026,4028,6
08/28/2013,15,0.1,16,56,4026,4028,6
08/28/2013,16,0.1,16,56,4026,4028,6
08/28/2013,17,0.2,16,56,4026,4028,6
08/28/2013,18,1.1,16,56,4026,4028,6
08/28/2013,19,28.8,16,56,4026,4028,6
08/28/2013,20,129.5,16,56,4026,4028,6
08/28/2013,21,55.6,16,56,4026,4028,6
08/28/2013,22,10.7,16,56,4026,4028,6
08/28/2013,23,2.9,16,56,4026,4028,6
08/29/2013,0,0.9,16,58,4026,4028,8
08/29/2013,1,1.0,16,58,4026,4028,8
08/29/2013,2,0.9,16,58,4026,4028,8
08/29/2013,3,0.8,16,58,4026,4028,8
08/29/2013,4,1.3,16,58,4026,4028,8
08/29/2013,5,0.8,16,58,4026,4028,8
08/29/2013,6,1.2,16,58,4026,4028,8
08/29/2013,7,1.4,16,58,4026,4028,8
08/29/2013,8,0.8999999999999999,16,58,4026,4028,8
08/29/2013,9,0.6,16,58,4026,4028,8
08/29/2013,10,0.5,16,58,4026,4028,8
08/29/2013,11,0.0,16,58,4026,4028,8
08/29/2013,12,0.0,16,58,4026,4028,8
08/29/2013,13,0.0,16,58,4026,4028,8
08/29/2013,14,0.0,16,58,4026,4028,8
08/29/2013,15,0.0,16,58,4026,4028,8
08/29/2013,16,0.0,16,58,4026,4028,8
08/29/2013,17,0.1,16,58,4026,4028,8
08/29/2013,18,0.5,16,58,4026,4028,8
08/29/2013,19,28.900000000000002,16,58,4026,4028,8
08/29/2013,20,129.0,16,58,4026,4028,8
08/29/2013,21,70.9,16,58,4026,4028,8
08/29/2013,22,40.7,16,58,4026,4028,8
08/29/2013,23,3.2,16,58,4026,4028,8
08/30/2013,0,0.8,16,60,4026,4028,10
08/30/2013,1,1.2,16,60,4026,4028,10
08/30/2013,2,0.9,16,60,4026,4028,10
08/30/2013,3,0.8,16,60,4026,4028,10
08/30/2013,4,0.8,16,60,4026,4028,10
08/30/2013,5,0.8,16,60,4026,4028,10
08/30/2013,6,1.1,16,60,4026,4028,10
08/30/2013,7,1.1,16,60,4026,4028,10
08/30/2013,8,0.0,16,60,4026,4028,10
08/30/2013,9,0.0,16,60,4026,4028,10
08/30/2013,10,0.0,16,60,4026,4028,10
08/30/2013,11,0.0,16,60,4026,4028,10
08/30/2013,12,0.0,16,60,4026,4028,10
08/30/2013,13,0.0,16,60,4026,4028,10
08/30/2013,14,0.0,16,60,4026,4028,10
08/30/2013,15,0.0,16,60,4026,4028,10
08/30/2013,16,0.0,16,60,4026,4028,10
08/30/2013,17,0.0,16,60,4026,4028,10
08/30/2013,18,25.7,16,60,4026,4028,10
08/30/2013,19,119.19999999999999,16,60,4026,4028,10
08/30/2013,20,127.89999999999999,16,60,4026,4028,10
08/30/2013,21,128.1,16,60,4026,4028,10
08/30/2013,22,69.39999999999999,16,60,4026,4028,10
08/30/2013,23,2.9,16,60,4026,4028,10
08/31/2013,0,0.8,16,62,4026,4028,12
08/31/2013,1,0.8,16,62,4026,4028,12
08/31/2013,2,1.1,16,62,4026,4028,12
08/31/2013,3,0.9,16,62,4026,4028,12
08/31/2013,4,0.8,16,62,4026,4028,12
08/31/2013,5,0.8,16,62,4026,4028,12
08/31/2013,6,0.8,16,62,4026,4028,12
08/31/2013,7,0.5,16,62,4026,4028,12
08/31/2013,8,0.1,16,62,4026,4028,12
08/31/2013,9,0.0,16,62,4026,4028,12
08/31/2013,10,0.0,16,62,4026,4028,12
08/31/2013,11,0.0,16,62,4026,4028,12
08/31/2013,12,0.0,16,62,4026,4028,12
08/31/2013,13,0.0,16,62,4026,4028,12
08/31/2013,14,0.0,16,62,4026,4028,12
08/31/2013,15,0.0,16,62,4026,4028,12
08/31/2013,16,0.0,16,62,4026,4028,12
08/31/2013,17,0.0,16,62,4026,4028,12
08/31/2013,18,0.0,16,62,4026,4028,12
08/31/2013,19,1.5,16,62,4026,4028,12
08/31/2013,20,10.3,16,62,4026,4028,12
08/31/2013,21,10.5,16,62,4026,4028,12
08/31/2013,22,10.4,16,62,4026,4028,12
08/31/2013,23,2.8,16,62,4026,4028,12
09/01/2013,0,0.9,18,2,4026,4028,14
09/01/2013,1,1.1,18,2,4026,4028,14
09/01/2013,2,0.8,18,2,4026,4028,14
09/01/2013,3,0.8,18,2,4026,4028,14
09/01/2013,4,0.8,18,2,4026,4028,14
09/01/2013,5,0.8,18,2,4026,4028,14
09/01/2013,6,0.8,18,2,4026,4028,14
09/01/2013,7,0.8,18,2,4026,4028,14
09/01/2013,8,0.0,18,2,4026,4028,14
09/01/2013,9,0.0,18,2,4026,4028,14
09/01/2013,10,0.0,18,2,4026,4028,14
09/01/2013,11,0.0,18,2,4026,4028,14
09/01/2013,12,0.0,18,2,4026,4028,14
09/01/2013,13,0.0,18,2,4026,4028,14
09/01/2013,14,0.0,18,2,4026,4028,14
09/01/2013,15,0.0,18,2,4026,4028,14
09/01/2013,16,0.0,18,2,4026,4028,14
09/01/2013,17,0.0,18,2,4026,4028,14
09/01/2013,18,0.5,18,2,4026,4028,14
09/01/2013,19,1.4000000000000001,18,2,4026,4028,14
09/01/2013,20,10.3,18,2,4026,4028,14
09/01/2013,21,10.4,18,2,4026,4028,14
09/01/2013,22,10.4,18,2,4026,4028,14
09/01/2013,23,2.8,18,2,4026,4028,14
09/02/2013,0,0.8,18,4,4026,4028,2
09/02/2013,1,1.1,18,4,4026,4028,2
09/02/2013,2,0.8,18,4,4026,4028,2
09/02/2013,3,0.9,18,4,4026,4028,2
09/02/2013,4,0.9,18,4,4026,4028,2
09/02/2013,5,0.8,18,4,4026,4028,2
09/02/2013,6,0.8,18,4,4026,4028,2
09/02/2013,7,0.7,18,4,4026,4028,2
09/02/2013,8,0.3,18,4,4026,4028,2
09/02/2013,9,0.0,18,4,4026,4028,2
09/02/2013,10,0.0,18,4,4026,4028,2
09/02/2013,11,0.0,18,4,4026,4028,2
09/02/2013,12,0.0,18,4,4026,4028,2
09/02/2013,13,0.0,18,4,4026,4028,2
09/02/2013,14,0.1,18,4,4026,4028,2
09/02/2013,15,0.0,18,4,4026,4028,2
09/02/2013,16,0.0,18,4,4026,4028,2
09/02/2013,17,0.0,18,4,4026,4028,2
09/02/2013,18,0.0,18,4,4026,4028,2
09/02/2013,19,27.1,18,4,4026,4028,2
09/02/2013,20,128.7,18,4,4026,4028,2
09/02/2013,21,40.8,18,4,4026,4028,2
09/02/2013,22,10.4,18,4,4026,4028,2
09/02/2013,23,2.9,18,4,4026,4028,2
09/03/2013,0,0.9,18,6,4026,4028,4
09/03/2013,1,0.8,18,6,4026,4028,4
09/03/2013,2,0.8,18,6,4026,4028,4
09/03/2013,3,1.2,18,6,4026,4028,4
09/03/2013,4,0.8,18,6,4026,4028,4
09/03/2013,5,0.9,18,6,4026,4028,4
09/03/2013,6,0.8,18,6,4026,4028,4
09/03/2013,7,1.6,18,6,4026,4028,4
09/03/2013,8,0.8,18,6,4026,4028,4
09/03/2013,9,0.0,18,6,4026,4028,4
09/03/2013,10,0.0,18,6,4026,4028,4
09/03/2013,11,0.0,18,6,4026,4028,4
09/03/2013,12,0.0,18,6,4026,4028,4
09/03/2013,13,0.0,18,6,4026,4028,4
09/03/2013,14,0.0,18,6,4026,4028,4
09/03/2013,15,0.0,18,6,4026,4028,4
09/03/2013,16,0.1,18,6,4026,4028,4
09/03/2013,17,0.2,18,6,4026,4028,4
09/03/2013,18,0.4,18,6,4026,4028,4
09/03/2013,19,28.0,18,6,4026,4028,4
09/03/2013,20,130.10000000000002,18,6,4026,4028,4
09/03/2013,21,70.9,18,6,4026,4028,4
09/03/2013,22,40.5,18,6,4026,4028,4
09/03/2013,23,3.0,18,6,4026,4028,4
09/04/2013,0,0.9,18,8,4026,4028,6
09/04/2013,1,1.0,18,8,4026,4028,6
09/04/2013,2,1.0,18,8,4026,4028,6
09/04/2013,3,1.2,18,8,4026,4028,6
09/04/2013,4,1.0,18,8,4026,4028,6
09/04/2013,5,1.0,18,8,4026,4028,6
09/04/2013,6,1.0,18,8,4026,4028,6
09/04/2013,7,1.1,18,8,4026,4028,6
09/04/2013,8,0.0,18,8,4026,4028,6
09/04/2013,9,0.0,18,8,4026,4028,6
09/04/2013,10,0.0,18,8,4026,4028,6
09/04/2013,11,0.0,18,8,4026,4028,6
09/04/2013,12,0.0,18,8,4026,4028,6
09/04/2013,13,0.0,18,8,4026,4028,6
09/04/2013,14,0.0,18,8,4026,4028,6
09/04/2013,15,0.0,18,8,4026,4028,6
09/04/2013,16,0.0,18,8,4026,4028,6
09/04/2013,17,0.0,18,8,4026,4028,6
09/04/2013,18,0.6000000000000001,18,8,4026,4028,6
