Date_Time,use_kwh
2016-01-25 00:00:00-05:00,5011.9000000000015
2016-01-26 00:00:00-05:00,4855.5
2016-01-27 00:00:00-05:00,5341.800000000001
2016-01-28 00:00:00-05:00,6103.699999999998
2016-01-29 00:00:00-05:00,6002.3
2016-01-30 00:00:00-05:00,4899.300000000001
2016-01-31 00:00:00-05:00,4564.899999999999
2016-02-01 00:00:00-05:00,5876.9
2016-02-02 00:00:00-05:00,5905.200000000001
2016-02-03 00:00:00-05:00,5849.900000000001
2016-02-04 00:00:00-05:00,5985.700000000003
2016-02-05 00:00:00-05:00,6107.500000000001
2016-02-06 00:00:00-05:00,5096.200000000002
2016-02-07 00:00:00-05:00,4942.299999999999
2016-02-08 00:00:00-05:00,6000.199999999999
2016-02-09 00:00:00-05:00,6123.699999999999
2016-02-10 00:00:00-05:00,6134.699999999999
2016-02-11 00:00:00-05:00,6292.799999999998
2016-02-12 00:00:00-05:00,6104.299999999998
2016-02-13 00:00:00-05:00,5147.499999999999
2016-02-14 00:00:00-05:00,5017.000000000001
2016-02-15 00:00:00-05:00,5115.099999999999
2016-02-16 00:00:00-05:00,5029.4
2016-02-17 00:00:00-05:00,6049.199999999999
2016-02-18 00:00:00-05:00,6140.699999999999
2016-02-19 00:00:00-05:00,6045.400000000001
2016-02-20 00:00:00-05:00,4727.000000000002
2016-02-21 00:00:00-05:00,4636.399999999998
2016-02-22 00:00:00-05:00,5904.800000000001
2016-02-23 00:00:00-05:00,5841.7
2016-02-24 00:00:00-05:00,5894.000000000001
2016-02-25 00:00:00-05:00,5905.400000000002
2016-02-26 00:00:00-05:00,5998.000000000003
2016-02-27 00:00:00-05:00,4842.6
2016-02-28 00:00:00-05:00,4552.5999999999985
2016-02-29 00:00:00-05:00,5959.9000000000015
2016-03-01 00:00:00-05:00,5880.3
2016-03-02 00:00:00-05:00,5934.199999999999
2016-03-03 00:00:00-05:00,5949.299999999998
2016-03-04 00:00:00-05:00,5849.1
2016-03-05 00:00:00-05:00,4850.8
2016-03-06 00:00:00-05:00,4664.499999999999
2016-03-07 00:00:00-05:00,5881.4000000000015
2016-03-08 00:00:00-05:00,6129.999999999998
2016-03-09 00:00:00-05:00,6389.3
2016-03-10 00:00:00-05:00,7214.4
2016-03-11 00:00:00-05:00,6566.800000000001
2016-03-12 00:00:00-05:00,4555.699999999998
2016-03-13 00:00:00-05:00,4232.2
2016-03-14 00:00:00-04:00,5901.2
2016-03-15 00:00:00-04:00,5830.299999999999
2016-03-16 00:00:00-04:00,6478.0999999999985
2016-03-17 00:00:00-04:00,5920.699999999999
2016-03-18 00:00:00-04:00,5776.800000000001
2016-03-19 00:00:00-04:00,4790.700000000001
2016-03-20 00:00:00-04:00,4678.000000000001
2016-03-21 00:00:00-04:00,5827.499999999999
2016-03-22 00:00:00-04:00,5872.500000000002
2016-03-23 00:00:00-04:00,5924.1
2016-03-24 00:00:00-04:00,6510.099999999998
2016-03-25 00:00:00-04:00,6112.599999999999
2016-03-26 00:00:00-04:00,4467.700000000001
2016-03-27 00:00:00-04:00,4339.499999999999
2016-03-28 00:00:00-04:00,5881.3
2016-03-29 00:00:00-04:00,5827.599999999998
2016-03-30 00:00:00-04:00,5753.0
2016-03-31 00:00:00-04:00,6586.7
2016-04-01 00:00:00-04:00,7369.2
2016-04-02 00:00:00-04:00,4982.600000000002
2016-04-03 00:00:00-04:00,4668.899999999999
2016-04-04 00:00:00-04:00,5885.399999999999
2016-04-05 00:00:00-04:00,5969.700000000001
2016-04-06 00:00:00-04:00,5908.599999999999
2016-04-07 00:00:00-04:00,5876.700000000002
2016-04-08 00:00:00-04:00,5735.600000000001
2016-04-09 00:00:00-04:00,4782.9
2016-04-10 00:00:00-04:00,4706.299999999998
2016-04-11 00:00:00-04:00,5915.0
2016-04-12 00:00:00-04:00,6329.800000000002
2016-04-13 00:00:00-04:00,6009.0999999999985
2016-04-14 00:00:00-04:00,6049.3
2016-04-15 00:00:00-04:00,5915.3
2016-04-16 00:00:00-04:00,4852.9
2016-04-17 00:00:00-04:00,4741.700000000001
2016-04-18 00:00:00-04:00,6612.400000000001
2016-04-19 00:00:00-04:00,6884.400000000001
2016-04-20 00:00:00-04:00,6564.100000000001
2016-04-21 00:00:00-04:00,6690.000000000001
2016-04-22 00:00:00-04:00,6394.799999999999
2016-04-23 00:00:00-04:00,4823.099999999998
2016-04-24 00:00:00-04:00,4453.000000000001
2016-04-25 00:00:00-04:00,6392.9000000000015
2016-04-26 00:00:00-04:00,7024.8
2016-04-27 00:00:00-04:00,6165.900000000002
2016-04-28 00:00:00-04:00,5849.399999999998
2016-04-29 00:00:00-04:00,5618.599999999996
2016-04-30 00:00:00-04:00,4519.800000000002
2016-05-01 00:00:00-04:00,4433.099999999999
2016-05-02 00:00:00-04:00,7080.599999999999
2016-05-03 00:00:00-04:00,6827.1
2016-05-04 00:00:00-04:00,6053.7
2016-05-05 00:00:00-04:00,5754.299999999998
2016-05-06 00:00:00-04:00,5626.3
2016-05-07 00:00:00-04:00,4496.299999999998
2016-05-08 00:00:00-04:00,4364.2
2016-05-09 00:00:00-04:00,5647.800000000003
2016-05-10 00:00:00-04:00,6147.299999999998
2016-05-11 00:00:00-04:00,6443.100000000002
2016-05-12 00:00:00-04:00,6863.800000000001
2016-05-13 00:00:00-04:00,6692.200000000002
2016-05-14 00:00:00-04:00,4643.4
2016-05-15 00:00:00-04:00,4409.399999999999
2016-05-16 00:00:00-04:00,5695.8
2016-05-17 00:00:00-04:00,5755.4
2016-05-18 00:00:00-04:00,5939.699999999999
2016-05-19 00:00:00-04:00,6178.4000000000015
2016-05-20 00:00:00-04:00,6128.9
2016-05-21 00:00:00-04:00,4822.5
2016-05-22 00:00:00-04:00,4612.400000000001
2016-05-23 00:00:00-04:00,6326.400000000002
2016-05-24 00:00:00-04:00,6471.000000000002
2016-05-25 00:00:00-04:00,7022.1
2016-05-26 00:00:00-04:00,7434.000000000002
2016-05-27 00:00:00-04:00,7627.3
2016-05-28 00:00:00-04:00,6470.099999999999
2016-05-29 00:00:00-04:00,5975.599999999997
2016-05-30 00:00:00-04:00,4996.299999999999
2016-05-31 00:00:00-04:00,8271.7
2016-06-01 00:00:00-04:00,8254.600000000002
2016-06-02 00:00:00-04:00,8169.499999999998
2016-06-03 00:00:00-04:00,8139.1
2016-06-04 00:00:00-04:00,6696.199999999999
2016-06-05 00:00:00-04:00,6328.099999999999
2016-06-06 00:00:00-04:00,7764.4
2016-06-07 00:00:00-04:00,7642.000000000002
2016-06-08 00:00:00-04:00,6975.800000000001
2016-06-09 00:00:00-04:00,7094.399999999998
2016-06-10 00:00:00-04:00,7071.999999999998
2016-06-11 00:00:00-04:00,6916.799999999997
2016-06-12 00:00:00-04:00,6405.500000000001
2016-06-13 00:00:00-04:00,7232.0
2016-06-14 00:00:00-04:00,6949.599999999998
2016-06-15 00:00:00-04:00,7933.9000000000015
2016-06-16 00:00:00-04:00,8383.5
2016-06-17 00:00:00-04:00,7855.200000000001
2016-06-18 00:00:00-04:00,6411.200000000002
2016-06-19 00:00:00-04:00,6086.500000000001
2016-06-20 00:00:00-04:00,7711.9
2016-06-21 00:00:00-04:00,8461.699999999999
2016-06-22 00:00:00-04:00,7948.8
2016-06-23 00:00:00-04:00,8328.900000000001
2016-06-24 00:00:00-04:00,8385.9
2016-06-25 00:00:00-04:00,6930.200000000002
2016-06-26 00:00:00-04:00,6529.000000000001
2016-06-27 00:00:00-04:00,8111.199999999997
2016-06-28 00:00:00-04:00,8312.1
2016-06-29 00:00:00-04:00,7841.6
2016-06-30 00:00:00-04:00,7834.699999999999
2016-07-01 00:00:00-04:00,8094.600000000002
2016-07-02 00:00:00-04:00,6275.299999999998
2016-07-03 00:00:00-04:00,6283.700000000001
2016-07-04 00:00:00-04:00,6549.500000000002
2016-07-05 00:00:00-04:00,8271.000000000002
2016-07-06 00:00:00-04:00,8399.900000000001
2016-07-07 00:00:00-04:00,8558.699999999995
2016-07-08 00:00:00-04:00,8394.4
2016-07-09 00:00:00-04:00,7215.300000000002
2016-07-10 00:00:00-04:00,6674.7
2016-07-11 00:00:00-04:00,7911.699999999999
2016-07-12 00:00:00-04:00,8295.6
2016-07-13 00:00:00-04:00,8730.9
2016-07-14 00:00:00-04:00,8794.999999999998
2016-07-15 00:00:00-04:00,7782.700000000002
2016-07-16 00:00:00-04:00,7562.699999999999
2016-07-17 00:00:00-04:00,7410.700000000002
2016-07-18 00:00:00-04:00,8669.499999999998
2016-07-19 00:00:00-04:00,8594.999999999998
2016-07-20 00:00:00-04:00,8453.6
2016-07-21 00:00:00-04:00,8567.799999999997
2016-07-22 00:00:00-04:00,8767.800000000001
2016-07-23 00:00:00-04:00,7894.5
2016-07-24 00:00:00-04:00,7595.4
2016-07-25 00:00:00-04:00,9152.100000000006
2016-07-26 00:00:00-04:00,9055.7
2016-07-27 00:00:00-04:00,8876.499999999998
2016-07-28 00:00:00-04:00,8898.600000000002
2016-07-29 00:00:00-04:00,8612.800000000001
2016-07-30 00:00:00-04:00,7609.199999999999
2016-07-31 00:00:00-04:00,7485.7
2016-08-01 00:00:00-04:00,8926.099999999999
2016-08-02 00:00:00-04:00,8730.1
2016-08-03 00:00:00-04:00,8370.2
2016-08-04 00:00:00-04:00,8368.1
2016-08-05 00:00:00-04:00,8515.399999999998
2016-08-06 00:00:00-04:00,7577.199999999998
2016-08-07 00:00:00-04:00,6978.7
2016-08-08 00:00:00-04:00,8304.400000000001
2016-08-09 00:00:00-04:00,8391.699999999999
2016-08-10 00:00:00-04:00,8914.600000000002
2016-08-11 00:00:00-04:00,8866.0
2016-08-12 00:00:00-04:00,8953.099999999997
2016-08-13 00:00:00-04:00,8082.099999999999
2016-08-14 00:00:00-04:00,7712.600000000001
2016-08-15 00:00:00-04:00,8623.2
2016-08-16 00:00:00-04:00,8913.199999999999
2016-08-17 00:00:00-04:00,8883.200000000003
2016-08-18 00:00:00-04:00,8946.200000000003
2016-08-19 00:00:00-04:00,8715.400000000001
2016-08-20 00:00:00-04:00,7639.9
2016-08-21 00:00:00-04:00,7677.100000000001
2016-08-22 00:00:00-04:00,8331.800000000001
2016-08-23 00:00:00-04:00,8142.099999999998
2016-08-24 00:00:00-04:00,8143.300000000002
2016-08-25 00:00:00-04:00,8477.8
2016-08-26 00:00:00-04:00,8530.8
2016-08-27 00:00:00-04:00,7030.599999999999
2016-08-28 00:00:00-04:00,6593.6
2016-08-29 00:00:00-04:00,8074.100000000001
2016-08-30 00:00:00-04:00,8111.400000000002
2016-08-31 00:00:00-04:00,8458.599999999999
2016-09-01 00:00:00-04:00,8143.699999999999
2016-09-02 00:00:00-04:00,7619.999999999998
2016-09-03 00:00:00-04:00,6427.700000000001
2016-09-04 00:00:00-04:00,6135.699999999999
2016-09-05 00:00:00-04:00,6499.300000000001
2016-09-06 00:00:00-04:00,7987.000000000001
2016-09-07 00:00:00-04:00,8411.7
2016-09-08 00:00:00-04:00,8566.3
2016-09-09 00:00:00-04:00,8633.0
2016-09-10 00:00:00-04:00,7579.799999999999
2016-09-11 00:00:00-04:00,6601.399999999998
2016-09-12 00:00:00-04:00,7545.800000000001
2016-09-13 00:00:00-04:00,7921.999999999998
2016-09-14 00:00:00-04:00,7997.999999999998
2016-09-15 00:00:00-04:00,7639.499999999999
2016-09-16 00:00:00-04:00,7411.9000000000015
2016-09-17 00:00:00-04:00,6614.499999999999
2016-09-18 00:00:00-04:00,6708.9000000000015
2016-09-19 00:00:00-04:00,8033.100000000001
2016-09-20 00:00:00-04:00,8068.8
2016-09-21 00:00:00-04:00,8115.599999999999
2016-09-22 00:00:00-04:00,8037.0999999999985
2016-09-23 00:00:00-04:00,8139.600000000002
2016-09-24 00:00:00-04:00,6737.0999999999985
2016-09-25 00:00:00-04:00,5850.399999999999
2016-09-26 00:00:00-04:00,7515.999999999998
2016-09-27 00:00:00-04:00,7482.600000000001
2016-09-28 00:00:00-04:00,7515.4
2016-09-29 00:00:00-04:00,7596.5
2016-09-30 00:00:00-04:00,7517.200000000002
2016-10-01 00:00:00-04:00,6340.4
2016-10-02 00:00:00-04:00,6225.0
2016-10-03 00:00:00-04:00,7301.199999999998
2016-10-04 00:00:00-04:00,7245.4000000000015
2016-10-05 00:00:00-04:00,6986.199999999998
2016-10-06 00:00:00-04:00,7351.200000000003
2016-10-07 00:00:00-04:00,7363.8
2016-10-08 00:00:00-04:00,6264.4000000000015
2016-10-09 00:00:00-04:00,5076.400000000001
2016-10-10 00:00:00-04:00,5571.099999999999
2016-10-11 00:00:00-04:00,6293.2
2016-10-12 00:00:00-04:00,6546.5999999999985
2016-10-13 00:00:00-04:00,6677.4
2016-10-14 00:00:00-04:00,6028.199999999999
2016-10-15 00:00:00-04:00,4902.300000000001
2016-10-16 00:00:00-04:00,5617.6
2016-10-17 00:00:00-04:00,7432.9
2016-10-18 00:00:00-04:00,7590.400000000001
2016-10-19 00:00:00-04:00,7805.699999999999
2016-10-20 00:00:00-04:00,7943.999999999998
2016-10-21 00:00:00-04:00,7188.000000000002
2016-10-22 00:00:00-04:00,5209.099999999999
2016-10-23 00:00:00-04:00,4997.0
2016-10-24 00:00:00-04:00,6451.7
2016-10-25 00:00:00-04:00,6360.399999999999
2016-10-26 00:00:00-04:00,6347.200000000001
2016-10-27 00:00:00-04:00,6447.399999999999
2016-10-28 00:00:00-04:00,5976.599999999998
2016-10-29 00:00:00-04:00,5174.9
2016-10-30 00:00:00-04:00,5284.999999999999
2016-10-31 00:00:00-04:00,5905.599999999998
2016-11-01 00:00:00-04:00,6090.699999999999
2016-11-02 00:00:00-04:00,6567.8
2016-11-03 00:00:00-04:00,6748.4000000000015
2016-11-04 00:00:00-04:00,6101.9000000000015
2016-11-05 00:00:00-04:00,5086.299999999999
2016-11-06 00:00:00-04:00,5063.999999999999
2016-11-07 00:00:00-05:00,6048.499999999999
2016-11-08 00:00:00-05:00,5789.200000000002
2016-11-09 00:00:00-05:00,5980.499999999999
2016-11-10 00:00:00-05:00,5974.199999999998
2016-11-11 00:00:00-05:00,5247.500000000001
2016-11-12 00:00:00-05:00,4982.900000000001
2016-11-13 00:00:00-05:00,4863.799999999997
2016-11-14 00:00:00-05:00,5761.3
2016-11-15 00:00:00-05:00,5926.200000000001
2016-11-16 00:00:00-05:00,6218.299999999999
2016-11-17 00:00:00-05:00,6078.699999999998
2016-11-18 00:00:00-05:00,6006.6
2016-11-19 00:00:00-05:00,4872.299999999999
2016-11-20 00:00:00-05:00,4606.0999999999985
2016-11-21 00:00:00-05:00,5800.300000000001
2016-11-22 00:00:00-05:00,5729.200000000001
2016-11-23 00:00:00-05:00,5272.499999999999
2016-11-24 00:00:00-05:00,4415.2
2016-11-25 00:00:00-05:00,4434.599999999999
2016-11-26 00:00:00-05:00,4546.400000000001
2016-11-27 00:00:00-05:00,4455.300000000001
2016-11-28 00:00:00-05:00,5730.599999999999
2016-11-29 00:00:00-05:00,6177.0
2016-11-30 00:00:00-05:00,6626.5
2016-12-01 00:00:00-05:00,6124.999999999998
2016-12-02 00:00:00-05:00,5837.5
2016-12-03 00:00:00-05:00,4737.099999999999
2016-12-04 00:00:00-05:00,4462.9
2016-12-05 00:00:00-05:00,5887.3
2016-12-06 00:00:00-05:00,5793.599999999999
2016-12-07 00:00:00-05:00,5922.9
2016-12-08 00:00:00-05:00,5799.199999999999
2016-12-09 00:00:00-05:00,5717.300000000001
2016-12-10 00:00:00-05:00,4653.299999999999
2016-12-11 00:00:00-05:00,4441.699999999998
2016-12-12 00:00:00-05:00,5824.600000000001
2016-12-13 00:00:00-05:00,5827.399999999999
2016-12-14 00:00:00-05:00,5890.799999999999
2016-12-15 00:00:00-05:00,6001.4
2016-12-16 00:00:00-05:00,5763.3
2016-12-17 00:00:00-05:00,4550.499999999999
2016-12-18 00:00:00-05:00,4396.7
2016-12-19 00:00:00-05:00,5867.099999999999
2016-12-20 00:00:00-05:00,5781.300000000002
2016-12-21 00:00:00-05:00,5783.400000000001
2016-12-22 00:00:00-05:00,5441.399999999999
2016-12-23 00:00:00-05:00,4503.500000000001
2016-12-24 00:00:00-05:00,4497.9
2016-12-25 00:00:00-05:00,4371.5
2016-12-26 00:00:00-05:00,4503.200000000001
2016-12-27 00:00:00-05:00,5573.099999999999
2016-12-28 00:00:00-05:00,5725.7
2016-12-29 00:00:00-05:00,5628.400000000002
2016-12-30 00:00:00-05:00,5512.499999999999
2016-12-31 00:00:00-05:00,4545.699999999999
2017-01-01 00:00:00-05:00,4423.499999999998
2017-01-02 00:00:00-05:00,4520.200000000001
2017-01-03 00:00:00-05:00,5701.800000000003
2017-01-04 00:00:00-05:00,5759.299999999999
2017-01-05 00:00:00-05:00,5845.299999999998
2017-01-06 00:00:00-05:00,5789.900000000001
2017-01-07 00:00:00-05:00,4653.799999999998
2017-01-08 00:00:00-05:00,4578.700000000002
2017-01-09 00:00:00-05:00,5816.800000000001
2017-01-10 00:00:00-05:00,5726.200000000002
2017-01-11 00:00:00-05:00,5442.900000000001
2017-01-12 00:00:00-05:00,5415.000000000001
2017-01-13 00:00:00-05:00,4318.500000000001
2017-01-14 00:00:00-05:00,4182.399999999999
2017-01-15 00:00:00-05:00,4051.5000000000005
2017-01-16 00:00:00-05:00,4205.199999999999
2017-01-17 00:00:00-05:00,5319.700000000001
2017-01-18 00:00:00-05:00,5180.6
2017-01-19 00:00:00-05:00,5195.200000000001
2017-01-20 00:00:00-05:00,4101.8
2017-01-21 00:00:00-05:00,4054.1
2017-01-22 00:00:00-05:00,3941.5000000000014
2017-01-23 00:00:00-05:00,5323.4
2017-01-24 00:00:00-05:00,5297.099999999999
2017-01-25 00:00:00-05:00,5334.0
2017-01-26 00:00:00-05:00,5261.799999999999
2017-01-27 00:00:00-05:00,5352.0
2017-01-28 00:00:00-05:00,4186.5
2017-01-29 00:00:00-05:00,4099.699999999999
2017-01-30 00:00:00-05:00,5305.3
2017-01-31 00:00:00-05:00,5316.899999999999
2017-02-01 00:00:00-05:00,5476.8
2017-02-02 00:00:00-05:00,5336.5
2017-02-03 00:00:00-05:00,5425.900000000001
2017-02-04 00:00:00-05:00,4362.0
2017-02-05 00:00:00-05:00,4217.599999999999
2017-02-06 00:00:00-05:00,5248.300000000001
2017-02-07 00:00:00-05:00,5360.5
2017-02-08 00:00:00-05:00,5910.099999999999
2017-02-09 00:00:00-05:00,5367.199999999998
2017-02-10 00:00:00-05:00,5278.4
2017-02-11 00:00:00-05:00,4183.400000000001
2017-02-12 00:00:00-05:00,4042.7000000000007
2017-02-13 00:00:00-05:00,5323.099999999999
2017-02-14 00:00:00-05:00,5298.2
2017-02-15 00:00:00-05:00,5334.199999999999
2017-02-16 00:00:00-05:00,5382.599999999999
2017-02-17 00:00:00-05:00,5210.6
2017-02-18 00:00:00-05:00,4099.9
2017-02-19 00:00:00-05:00,4041.8
2017-02-20 00:00:00-05:00,4186.9
2017-02-21 00:00:00-05:00,5273.899999999999
2017-02-22 00:00:00-05:00,5403.900000000002
2017-02-23 00:00:00-05:00,5804.399999999999
2017-02-24 00:00:00-05:00,5942.799999999999
2017-02-25 00:00:00-05:00,4724.5999999999985
2017-02-26 00:00:00-05:00,4151.100000000001
2017-02-27 00:00:00-05:00,5258.699999999999
2017-02-28 00:00:00-05:00,5647.3
2017-03-01 00:00:00-05:00,5840.400000000001
2017-03-02 00:00:00-05:00,5310.400000000001
2017-03-03 00:00:00-05:00,5238.700000000001
2017-03-04 00:00:00-05:00,4146.499999999999
2017-03-05 00:00:00-05:00,4070.3999999999987
2017-03-06 00:00:00-05:00,5123.0
2017-03-07 00:00:00-05:00,5563.799999999999
2017-03-08 00:00:00-05:00,5223.900000000001
2017-03-09 00:00:00-05:00,5380.099999999997
2017-03-10 00:00:00-05:00,5073.200000000001
2017-03-11 00:00:00-05:00,3858.2999999999997
2017-03-12 00:00:00-05:00,3782.4000000000005
2017-03-13 00:00:00-04:00,5322.299999999999
2017-03-14 00:00:00-04:00,4359.999999999999
2017-03-15 00:00:00-04:00,5271.399999999999
2017-03-16 00:00:00-04:00,5198.400000000001
2017-03-17 00:00:00-04:00,5138.400000000001
2017-03-18 00:00:00-04:00,3933.6000000000004
2017-03-19 00:00:00-04:00,3917.6999999999994
2017-03-20 00:00:00-04:00,5075.499999999999
2017-03-21 00:00:00-04:00,5188.2
2017-03-22 00:00:00-04:00,5113.999999999998
2017-03-23 00:00:00-04:00,5122.700000000001
2017-03-24 00:00:00-04:00,5027.299999999998
2017-03-25 00:00:00-04:00,4262.999999999999
2017-03-26 00:00:00-04:00,3869.5
2017-03-27 00:00:00-04:00,5441.2
2017-03-28 00:00:00-04:00,5682.499999999999
2017-03-29 00:00:00-04:00,5464.200000000001
2017-03-30 00:00:00-04:00,5049.5
2017-03-31 00:00:00-04:00,5020.599999999999
2017-04-01 00:00:00-04:00,4028.2999999999997
2017-04-02 00:00:00-04:00,4047.5999999999995
2017-04-03 00:00:00-04:00,5280.799999999999
2017-04-04 00:00:00-04:00,6041.399999999999
2017-04-05 00:00:00-04:00,6089.5999999999985
2017-04-06 00:00:00-04:00,5524.0
2017-04-07 00:00:00-04:00,5158.699999999999
2017-04-08 00:00:00-04:00,4013.199999999999
2017-04-09 00:00:00-04:00,3933.1
2017-04-10 00:00:00-04:00,5804.699999999999
2017-04-11 00:00:00-04:00,6191.9
2017-04-12 00:00:00-04:00,6352.1
2017-04-13 00:00:00-04:00,5998.4000000000015
2017-04-14 00:00:00-04:00,5790.099999999999
2017-04-15 00:00:00-04:00,4653.700000000001
2017-04-16 00:00:00-04:00,5134.0999999999985
2017-04-17 00:00:00-04:00,6369.499999999999
2017-04-18 00:00:00-04:00,6094.7
2017-04-19 00:00:00-04:00,5639.000000000002
2017-04-20 00:00:00-04:00,6474.600000000001
2017-04-21 00:00:00-04:00,6688.600000000001
2017-04-22 00:00:00-04:00,4690.9000000000015
2017-04-23 00:00:00-04:00,4178.600000000001
2017-04-24 00:00:00-04:00,5174.3
2017-04-25 00:00:00-04:00,5629.499999999999
2017-04-26 00:00:00-04:00,6231.600000000001
2017-04-27 00:00:00-04:00,6645.500000000003
2017-04-28 00:00:00-04:00,6533.9
2017-04-29 00:00:00-04:00,6177.9
2017-04-30 00:00:00-04:00,6730.299999999998
2017-05-01 00:00:00-04:00,7435.699999999996
2017-05-02 00:00:00-04:00,6820.6
2017-05-03 00:00:00-04:00,6101.8
2017-05-04 00:00:00-04:00,6033.200000000001
2017-05-05 00:00:00-04:00,6631.0999999999985
2017-05-06 00:00:00-04:00,4774.900000000001
2017-05-07 00:00:00-04:00,4615.6
2017-05-08 00:00:00-04:00,5770.6
2017-05-09 00:00:00-04:00,5815.299999999999
2017-05-10 00:00:00-04:00,6009.699999999998
2017-05-11 00:00:00-04:00,5693.999999999999
2017-05-12 00:00:00-04:00,5360.6
2017-05-13 00:00:00-04:00,4387.0
2017-05-14 00:00:00-04:00,4884.499999999999
2017-05-15 00:00:00-04:00,5694.700000000002
2017-05-16 00:00:00-04:00,6017.499999999999
2017-05-17 00:00:00-04:00,6840.899999999999
2017-05-18 00:00:00-04:00,7098.599999999999
2017-05-19 00:00:00-04:00,7138.6
2017-05-20 00:00:00-04:00,5375.4
2017-05-21 00:00:00-04:00,4488.400000000001
2017-05-22 00:00:00-04:00,6039.1
2017-05-23 00:00:00-04:00,6194.900000000001
2017-05-24 00:00:00-04:00,6107.299999999999
2017-05-25 00:00:00-04:00,6069.7
2017-05-26 00:00:00-04:00,6037.000000000002
2017-05-27 00:00:00-04:00,4977.000000000001
2017-05-28 00:00:00-04:00,4972.700000000001
2017-05-29 00:00:00-04:00,5232.0
2017-05-30 00:00:00-04:00,6324.599999999999
2017-05-31 00:00:00-04:00,6797.0999999999985
2017-06-01 00:00:00-04:00,6443.000000000001
2017-06-02 00:00:00-04:00,6318.900000000001
2017-06-03 00:00:00-04:00,5122.999999999999
2017-06-04 00:00:00-04:00,5383.899999999999
2017-06-05 00:00:00-04:00,6919.400000000002
2017-06-06 00:00:00-04:00,6480.500000000001
2017-06-07 00:00:00-04:00,6080.300000000001
2017-06-08 00:00:00-04:00,5985.6
2017-06-09 00:00:00-04:00,6178.0999999999985
2017-06-10 00:00:00-04:00,5342.700000000003
2017-06-11 00:00:00-04:00,5600.5
2017-06-12 00:00:00-04:00,7400.400000000001
2017-06-13 00:00:00-04:00,7919.899999999999
2017-06-14 00:00:00-04:00,7577.6
2017-06-15 00:00:00-04:00,7232.999999999998
2017-06-16 00:00:00-04:00,7245.400000000001
2017-06-17 00:00:00-04:00,6339.400000000001
2017-06-18 00:00:00-04:00,6465.299999999999
2017-06-19 00:00:00-04:00,7528.299999999998
2017-06-20 00:00:00-04:00,7168.399999999998
2017-06-21 00:00:00-04:00,7408.999999999998
2017-06-22 00:00:00-04:00,7710.6
2017-06-23 00:00:00-04:00,7786.399999999999
2017-06-24 00:00:00-04:00,6117.1
2017-06-25 00:00:00-04:00,5661.400000000001
2017-06-26 00:00:00-04:00,6720.1
2017-06-27 00:00:00-04:00,6740.799999999999
2017-06-28 00:00:00-04:00,6746.4
2017-06-29 00:00:00-04:00,7036.000000000001
2017-06-30 00:00:00-04:00,7434.1
2017-07-01 00:00:00-04:00,6537.1
2017-07-02 00:00:00-04:00,6335.599999999999
2017-07-03 00:00:00-04:00,6228.699999999999
2017-07-04 00:00:00-04:00,6307.099999999999
2017-07-05 00:00:00-04:00,7516.199999999999
2017-07-06 00:00:00-04:00,7599.400000000001
2017-07-07 00:00:00-04:00,7429.300000000001
2017-07-08 00:00:00-04:00,5913.9
2017-07-09 00:00:00-04:00,5573.3
2017-07-10 00:00:00-04:00,7734.200000000002
2017-07-11 00:00:00-04:00,7744.500000000001
2017-07-12 00:00:00-04:00,7923.699999999998
2017-07-13 00:00:00-04:00,8117.700000000001
2017-07-14 00:00:00-04:00,7973.2
2017-07-15 00:00:00-04:00,6164.7
2017-07-16 00:00:00-04:00,5886.7
2017-07-17 00:00:00-04:00,7927.699999999998
2017-07-18 00:00:00-04:00,8035.200000000001
2017-07-19 00:00:00-04:00,8195.000000000002
2017-07-20 00:00:00-04:00,8314.8
2017-07-21 00:00:00-04:00,8137.3
2017-07-22 00:00:00-04:00,6646.7
2017-07-23 00:00:00-04:00,6510.000000000001
2017-07-24 00:00:00-04:00,7832.600000000002
2017-07-25 00:00:00-04:00,7165.0
2017-07-26 00:00:00-04:00,7394.3
2017-07-27 00:00:00-04:00,7781.4000000000015
2017-07-28 00:00:00-04:00,7123.000000000001
2017-07-29 00:00:00-04:00,5735.000000000001
2017-07-30 00:00:00-04:00,5457.799999999999
2017-07-31 00:00:00-04:00,7330.600000000001
2017-08-01 00:00:00-04:00,7637.399999999997
2017-08-02 00:00:00-04:00,7803.0
2017-08-03 00:00:00-04:00,8040.400000000002
2017-08-04 00:00:00-04:00,7501.999999999999
2017-08-05 00:00:00-04:00,5932.000000000001
2017-08-06 00:00:00-04:00,5698.6
2017-08-07 00:00:00-04:00,7207.9
2017-08-08 00:00:00-04:00,7205.3
2017-08-09 00:00:00-04:00,6964.499999999999
2017-08-10 00:00:00-04:00,7068.300000000003
2017-08-11 00:00:00-04:00,7059.7
2017-08-12 00:00:00-04:00,6335.8
2017-08-13 00:00:00-04:00,6088.4000000000015
2017-08-14 00:00:00-04:00,7368.700000000001
2017-08-15 00:00:00-04:00,7559.0999999999985
2017-08-16 00:00:00-04:00,7842.6
2017-08-17 00:00:00-04:00,8118.400000000002
2017-08-18 00:00:00-04:00,7951.999999999999
2017-08-19 00:00:00-04:00,6406.700000000001
2017-08-20 00:00:00-04:00,5894.700000000001
2017-08-21 00:00:00-04:00,7752.299999999998
2017-08-22 00:00:00-04:00,8002.199999999999
2017-08-23 00:00:00-04:00,7472.300000000001
